Mfg_Part_Num,Fine,Taxonomy_Confidence,Manufacturer_Confidence,Brand_Confidence,Supplier_vs_Manufacturer_Flag,Num_Attributes_Candidate,Num_Attributes_Fused,Num_Conflicts,Overall_Confidence,Overall_Confidence_Band,Needs_Review,Review_Reasons,Validation_Issues,Live_Evidence_Sources
C7CESAS4RW3,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
WOSP30100SS,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
MSER2090S,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (49),0
GCST16S1WSS,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
PCWK15C1WSS,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
SMC2266KS,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (49),0
SMD2479JS,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (49),0
PEP9030DTBB,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
CES700P3MD1,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
PS960YPFS,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
PB900YVFS,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
PCFE3080AF,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
SLER30524SS,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
LSEL6333ZE,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
KSES530SBE,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
GCFG3661AF,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
WSGS7530RZ,,UNRESOLVED,LOW,LOW,True,1,1,0,0.09,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: dimension chain length has no schema mapping for '' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",,0
CHP90301TBB,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
CVM517P3RD1,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
PMOS1980AF,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (50),0
WMMS3330RZ,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (50),0
KMMF530PBE,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (50),0
JXGRILL1,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (48),0
C9TMA2S3PD3,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
C9TMA2S4PW3,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
C90AAAS2RS3,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
C9TMA2SP2PS3,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (52),0
GDE21EMKES,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (50),0
FCM16SLWW,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (49),0
GNE27JYMFS,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (50),0
CVE28DP3ND1,,UNRESOLVED,LOW,LOW,True,0,0,0,0.03,LOW,Yes,"'Appliance Dealers Cooperative (APPDE)' not found in entity master | taxonomy: no rule matched, classification UNRESOLVED | extraction: no dimension pattern matched | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only)",MOBILE_DESC out of 60-80 char range (51),0
